Name,Lat,Longt,Cluster,RelativeHumidity
PHAF1_2005_8_29.n3,29.697,-81.9832,0,74.0
PHBK1_2005_8_29.n3,39.79,-99.33,3,40.0
PHGM8_2005_8_29.n3,46.3167,-113.3,1,15.0
PHJR_2005_8_29.n3,21.308329999999998,-158.06806,0,79.0
PHKO_2005_8_29.n3,19.74083,-156.05056000000002,0,79.0
PHLI_2005_8_29.n3,21.98389,-159.34111000000001,0,69.0
PHMK_2005_8_29.n3,21.15,-157.1,0,77.0
PHNL_2005_8_29.n3,21.3275,-157.94306,3,65.0
PHNY_2005_8_29.n3,20.78556,-156.95139,0,90.0
PHOG_2005_8_29.n3,20.8925,-156.43694,0,72.0
PHRC1_2005_8_29.n3,36.6972,-119.0181,1,34.0
PHTO_2005_8_29.n3,19.72222,-155.05583000000001,0,71.0
PHYM8_2005_8_29.n3,46.8353,-110.7175,1,17.0
PIBC1_2005_8_29.n3,37.95,-121.8844,1,11.0
PICI_2005_8_29.n3,43.31167,-114.16583,1,10.5
PIEC1_2005_8_29.n3,40.2461,-120.6422,1,23.0
PIEI1_2005_8_29.n3,46.5,-115.8333,1,20.0
PIEM4_2005_8_29.n3,46.7797,-88.6631,3,54.0
PIFW1_2005_8_29.n3,46.495,-121.0133,1,29.0
PIHC1_2005_8_29.n3,33.0164,-116.6344,1,18.0
PINNV_2005_8_29.n3,39.45042,-115.93403,1,11.666666666666666
PINS2_2005_8_29.n3,43.8806,-102.2378,1,16.0
PIRC2_2005_8_29.n3,40.0208,-108.3981,1,11.0
PIRW2_2005_8_29.n3,37.5264,-80.9992,3,63.0
PIVC1_2005_8_29.n3,35.4456,-118.2789,1,20.0
PJNT2_2005_8_29.n3,29.3275,-103.2075,1,28.0
PKAH1_2005_8_29.n3,19.6669,-155.7078,0,100.0
PKCC1_2005_8_29.n3,39.475,-121.2025,1,25.0
PKFC1_2005_8_29.n3,35.8989,-120.4319,1,16.0
PKFO3_2005_8_29.n3,43.0361,-122.6553,1,19.0
PKLC2_2005_8_29.n3,39.8444,-105.5172,1,30.0
PKLT2_2005_8_29.n3,32.85,-98.55,3,53.0
PKWH1_2005_8_29.n3,19.7717,-155.7022,0,100.0
PLAG1_2005_8_29.n3,32.1106,-84.1842,0,73.0
PLAM8_2005_8_29.n3,47.45,-114.8667,1,9.0
PLEC1_2005_8_29.n3,37.9342,-122.1178,1,21.0
PLFI1_2005_8_29.n3,45.6375,-116.4686,1,9.0
PLIC1_2005_8_29.n3,40.4378,-122.8308,3,36.0
PLIH1_2005_8_29.n3,19.3175,-155.2922,0,97.0
PLKI1_2005_8_29.n3,48.575,-116.9636,1,17.0
PLO5_2005_8_29.n3,32.6654,-117.243,0,83.5
PLPW3_2005_8_29.n3,46.04,-89.0961,3,56.0
PLS1_2005_8_29.n3,47.6638,-114.114,1,12.0
PLTC1_2005_8_29.n3,38.8317,-121.0092,1,22.0
PMAI_2005_8_29.n3,43.8,-116.93333,1,12.0
PMCC1_2005_8_29.n3,40.2883,-122.8717,1,24.0
PMDY_2005_8_29.n3,28.21667,-177.36667,0,70.0
PMFW1_2005_8_29.n3,48.3903,-117.5853,1,19.0
PMNA2_2005_8_29.n3,64.105,-155.5583,0,91.0
PMRM8_2005_8_29.n3,45.3375,-108.4908,1,17.0
PNB1_2005_8_29.n3,44.4517,-68.772,0,85.5
PNFI1_2005_8_29.n3,44.2503,-116.1986,1,9.0
PNGO_2005_8_29.n3,45.65222,-121.50917,3,38.5
PNHM8_2005_8_29.n3,46.7758,-104.5797,1,19.0
PNR1_2005_8_29.n3,46.8635,-94.722,3,52.5
PNRC2_2005_8_29.n3,39.2603,-108.4072,1,16.0
PNTM8_2005_8_29.n3,47.0456,-113.9875,1,19.0
POBO_2005_8_29.n3,44.248329999999996,-120.94972,3,36.75
POCN7_2005_8_29.n3,35.7469,-76.5108,0,89.0
POEM8_2005_8_29.n3,48.8014,-114.28,1,18.0
POLC2_2005_8_29.n3,39.2547,-105.1319,1,19.0
POPM8_2005_8_29.n3,48.1269,-105.0731,1,21.0
POTC1_2005_8_29.n3,32.6061,-116.6081,1,9.0
POTI1_2005_8_29.n3,46.9303,-116.9097,1,12.0
PPFO3_2005_8_29.n3,45.3547,-117.7044,1,12.0
PPIZ_2005_8_29.n3,69.71667,-163.0,0,67.0
PPKNV_2005_8_29.n3,40.84469,-114.21075,1,11.0
PPPC1_2005_8_29.n3,34.7325,-118.3833,1,10.0
PPRC1_2005_8_29.n3,34.4044,-118.81,3,40.0
PPSC1_2005_8_29.n3,36.2356,-121.785,3,61.0
PPST2_2005_8_29.n3,33.22814,-102.8394,3,53.25
PPT5_2005_8_29.n3,37.1871,-122.39,0,92.0
PRDM8_2005_8_29.n3,47.2672,-114.9189,1,9.0
PREC1_2005_8_29.n3,38.100559999999994,-122.93028000000001,1,0.0
PRFO3_2005_8_29.n3,42.2903,-123.2333,1,23.0
PRGC1_2005_8_29.n3,36.7242,-118.9425,1,33.0
PRGS2_2005_8_29.n3,43.2894,-102.2711,1,17.0
PRGV2_2005_8_29.n3,37.2594,-77.1406,0,70.0
PRHC1_2005_8_29.n3,37.0147,-119.5675,1,22.0
PRID1_2005_8_29.n3,38.83,-75.2481,0,72.0
PRMS2_2005_8_29.n3,43.3183,-101.145,1,17.0
PRP_2005_8_29.n3,41.2575,-112.4398,1,19.0
PRVT2_2005_8_29.n3,30.08,-95.98,3,47.0
PRWF1_2005_8_29.n3,30.0094,-84.4242,3,65.0
PSGT2_2005_8_29.n3,31.8944,-104.7978,0,67.0
PSTM8_2005_8_29.n3,47.2167,-114.0167,1,18.0
PT6M8_2005_8_29.n3,47.10000000000001,-113.97999999999999,1,2.4444444444444446
PTEC1_2005_8_29.n3,40.2569,-124.2661,3,58.0
PTFO3_2005_8_29.n3,42.5486,-120.6225,1,12.0
PTGW3_2005_8_29.n3,43.444979999999994,-89.49101999999998,3,35.5
PTPH1_2005_8_29.n3,19.7456,-155.6272,3,66.0
PTRH1_2005_8_29.n3,19.7458,-155.6261,0,100.0
PTST2_2005_8_29.n3,33.171780000000005,-101.3854,3,48.5
PUB5_2005_8_29.n3,38.2868,-104.346,1,27.5
PUGC1_2005_8_29.n3,37.475,-122.2981,1,0.0
PULH1_2005_8_29.n3,19.8328,-155.7697,0,100.0
PVST2_2005_8_29.n3,34.17872,-101.7079,3,42.083333333333336
PWEL_2005_8_29.n3,43.24,-79.22,3,42.0
PWGM7_2005_8_29.n3,38.87,-94.03,3,51.0
PWR_2005_8_29.n3,41.138999999999996,-111.887,1,27.0
PWWH1_2005_8_29.n3,19.795,-155.8453,0,90.0
PXKA2_2005_8_29.n3,62.9453,-145.5014,3,48.0
PYFO3_2005_8_29.n3,45.4586,-121.4464,3,41.0
QADW4_2005_8_29.n3,44.9275,-110.9914,1,19.0
QBAA3_2005_8_29.n3,36.2047,-112.0622,1,18.0
QBHA3_2005_8_29.n3,33.0819,-109.9511,1,9.0
QBLA3_2005_8_29.n3,34.2681,-110.6083,1,16.0
QBMA3_2005_8_29.n3,36.9181,-112.1997,1,14.0
QBRA3_2005_8_29.n3,36.7944,-113.7567,1,17.0
QCAA3_2005_8_29.n3,31.445,-110.28,1,35.0
QCAC1_2005_8_29.n3,32.9736,-115.1736,1,9.0
QCBA3_2005_8_29.n3,34.2497,-110.6731,1,22.0
QCGA3_2005_8_29.n3,32.7039,-109.9139,1,20.0
QCHA3_2005_8_29.n3,32.0061,-109.3569,1,16.0
QCIA3_2005_8_29.n3,34.0683,-110.3683,1,15.0
QCKA3_2005_8_29.n3,34.2083,-112.3333,1,34.0
QCNW1_2005_8_29.n3,47.8231,-122.8831,0,75.0
QCPA3_2005_8_29.n3,34.1842,-110.6636,1,19.0
QCZA3_2005_8_29.n3,34.2075,-110.5336,1,17.0
QDLA3_2005_8_29.n3,33.3597,-109.8331,1,16.0
QDPA3_2005_8_29.n3,36.45,-112.24,1,29.0
QDSA3_2005_8_29.n3,34.2981,-110.4192,1,16.0
QDUA3_2005_8_29.n3,31.4531,-108.9928,1,28.0
QEMA3_2005_8_29.n3,31.7806,-110.6347,1,23.0
QENN5_2005_8_29.n3,32.2036,-104.6903,0,78.0
QFLA3_2005_8_29.n3,35.1414,-111.6719,1,20.0
QFRA3_2005_8_29.n3,33.8133,-109.9717,1,26.0
QFSA3_2005_8_29.n3,36.7936,-112.0425,1,12.0
QGDA3_2005_8_29.n3,34.7575,-113.2969,1,11.0
QGHA3_2005_8_29.n3,34.105,-110.6056,1,14.0
QGLA3_2005_8_29.n3,33.3772,-110.7717,1,14.0
QGRA3_2005_8_29.n3,34.06,-109.45,1,21.0
QGSA3_2005_8_29.n3,36.7044,-112.5833,1,8.0
QGTA3_2005_8_29.n3,32.8819,-109.3092,1,10.0
QHAA3_2005_8_29.n3,34.8075,-114.5347,1,28.0
QHBA3_2005_8_29.n3,34.1164,-112.3006,1,15.0
QHEA3_2005_8_29.n3,34.3978,-110.5644,1,12.0
QHE_2005_8_29.n3,40.52,-112.02,3,36.75
QHIA3_2005_8_29.n3,35.8625,-110.615,1,11.0
QHOA3_2005_8_29.n3,36.5628,-111.9825,1,14.0
QHPA3_2005_8_29.n3,31.6753,-110.88,1,27.0
QHQA3_2005_8_29.n3,34.115,-113.3472,1,10.0
QHRA3_2005_8_29.n3,32.9364,-110.4933,1,14.0
QHTA3_2005_8_29.n3,33.6183,-110.42,1,15.0
QHUA3_2005_8_29.n3,36.6992,-113.2072,1,11.0
QHVA3_2005_8_29.n3,32.2056,-110.5481,3,37.0
QHW_2005_8_29.n3,40.7344,-111.87203000000001,1,27.25
QISA3_2005_8_29.n3,34.5853,-112.5019,1,15.0
QJOA3_2005_8_29.n3,34.2236,-110.3425,1,14.0
QJPA3_2005_8_29.n3,34.2328,-110.2011,1,20.0
QL4_2005_8_29.n3,41.731,-111.8376,1,14.5
QLBA3_2005_8_29.n3,36.2856,-112.0786,1,25.0
QLCA3_2005_8_29.n3,34.1786,-110.2744,1,20.0
QLKA3_2005_8_29.n3,34.16,-109.98,1,22.0
QLMA3_2005_8_29.n3,33.7125,-109.7097,1,22.0
QLN_2005_8_29.n3,40.3395,-111.71351999999999,1,19.5
QMBA3_2005_8_29.n3,35.0336,-113.8925,1,16.0
QMLA3_2005_8_29.n3,36.3531,-113.1992,1,25.0
QMMA3_2005_8_29.n3,35.6147,-113.7939,1,9.0
QMOA3_2005_8_29.n3,34.9067,-111.445,3,40.0
QMRA3_2005_8_29.n3,32.4,-110.2708,1,13.0
QNFA3_2005_8_29.n3,36.3883,-113.1581,1,18.0
QNOA3_2005_8_29.n3,32.6678,-109.7881,1,10.0
QNRK1_2005_8_29.n3,38.1669,-98.5,3,65.0
QO2_2005_8_29.n3,41.2064,-111.9747,1,9.5
QOCA3_2005_8_29.n3,34.9417,-111.7517,3,45.0
QOKA3_2005_8_29.n3,36.5072,-113.8161,1,9.0
QOSA3_2005_8_29.n3,34.2722,-110.7794,1,17.0
QPFO3_2005_8_29.n3,42.2422,-124.0453,3,60.0
QPPA3_2005_8_29.n3,36.7278,-111.8219,1,18.0
QPRA3_2005_8_29.n3,34.3694,-111.025,1,27.0
QPVA3_2005_8_29.n3,34.0933,-110.9333,1,20.0
QRCA3_2005_8_29.n3,31.7611,-109.3486,1,20.0
QRSA3_2005_8_29.n3,33.655,-111.1333,1,11.0
QRTA3_2005_8_29.n3,36.4775,-112.8419,1,12.0
QRZA2_2005_8_29.n3,65.4,-164.65,0,92.0
QSA_2005_8_29.n3,40.83,-112.01,1,25.75
QSBA3_2005_8_29.n3,31.6908,-111.45,3,40.0
QSCA3_2005_8_29.n3,33.3714,-110.4553,1,8.0
QSEA3_2005_8_29.n3,31.91,-111.8975,1,18.0
QSGA3_2005_8_29.n3,32.3167,-110.8133,1,13.0
QSHA3_2005_8_29.n3,33.5522,-109.3164,1,14.0
QSLA3_2005_8_29.n3,32.3981,-110.725,1,32.0
QSPA3_2005_8_29.n3,34.1881,-112.1347,1,14.0
QSTA3_2005_8_29.n3,34.1647,-112.7353,1,13.0
QSY_2005_8_29.n3,41.0891,-112.1172,1,19.75
QTCA3_2005_8_29.n3,33.2667,-109.3683,1,14.0
QTUA3_2005_8_29.n3,35.99,-112.12,1,17.0
QTWA3_2005_8_29.n3,36.5819,-113.7319,1,10.0
QTZC1_2005_8_29.n3,41.5997,-122.9328,1,8.0
QUIF1_2005_8_29.n3,30.5445,-84.5965,0,77.75
QUPA3_2005_8_29.n3,35.2322,-114.3819,1,7.0
QURC2_2005_8_29.n3,39.639,-104.769,1,21.0
QVDA3_2005_8_29.n3,34.5492,-111.8444,1,14.0
QWJ_2005_8_29.n3,40.6153,-111.9973,1,26.0
QWSA3_2005_8_29.n3,36.7,-112.23,1,21.0
QWT_2005_8_29.n3,41.17949,-111.98383999999999,1,19.0
QYJA3_2005_8_29.n3,36.155,-113.5494,1,10.0
QYRC1_2005_8_29.n3,39.9733,-120.9419,1,24.0
RACF1_2005_8_29.n3,25.9817,-80.9044,0,71.0
RACM4_2005_8_29.n3,46.3581,-84.8039,0,82.0
RANM4_2005_8_29.n3,46.0,-88.06,3,52.0
RAST2_2005_8_29.n3,33.668400000000005,-101.37580000000001,3,47.25
RASW4_2005_8_29.n3,43.4722,-110.0183,1,16.0
RATW4_2005_8_29.n3,44.5739,-109.2614,1,23.0
RBTN2_2005_8_29.n3,39.9894,-117.3197,1,9.0
RBVN2_2005_8_29.n3,40.7281,-115.2456,1,11.0
RBYC1_2005_8_29.n3,35.8644,-120.8,1,17.0
RBYM_2005_8_29.n3,45.345,-112.15028000000001,1,10.25
RCBM8_2005_8_29.n3,48.255,-109.7836,1,14.0
RCEC1_2005_8_29.n3,37.5514,-118.6672,1,13.0
RCHC1_2005_8_29.n3,33.2222,-116.4975,1,26.0
RCPC1_2005_8_29.n3,34.2881,-117.2125,1,24.0
RCRO3_2005_8_29.n3,42.5475,-119.6564,1,12.0
RCWM1_2005_8_29.n3,43.2792,-70.59,0,92.0
RDBM_2005_8_29.n3,47.53944,-114.28056000000001,1,27.5
RDCS2_2005_8_29.n3,43.4258,-103.7589,1,24.0
RDHMT_2005_8_29.n3,47.32306,-110.92943999999999,1,16.5
RDKC2_2005_8_29.n3,38.8272,-106.2117,1,24.0
RDKI1_2005_8_29.n3,44.1636,-114.0097,1,11.0
RDRA2_2005_8_29.n3,61.7161,-162.665,0,93.0
RDVC1_2005_8_29.n3,39.6683,-123.32,1,12.0
RED5_2005_8_29.n3,39.5615,-75.57,0,71.0
REDD1_2005_8_29.n3,38.7417,-75.4153,0,68.0
REMN5_2005_8_29.n3,33.6506,-104.3211,3,37.0
RENA2_2005_8_29.n3,62.71,-146.6181,3,50.0
RESN1_2005_8_29.n3,41.7611,-102.4378,1,19.0
REST2_2005_8_29.n3,33.60750000000001,-102.04899999999999,3,47.166666666666664
REXM4_2005_8_29.n3,46.1594,-85.2672,0,91.0
REYV2_2005_8_29.n3,36.63,-80.13,3,60.0
RFCN2_2005_8_29.n3,36.17,-115.14,1,0.0
RFEC2_2005_8_29.n3,39.5122,-107.7492,1,13.0
RFPS2_2005_8_29.n3,44.1153,-100.3014,1,15.0
RFRC2_2005_8_29.n3,40.7981,-105.5722,1,15.0
RFTI1_2005_8_29.n3,42.5478,-113.2594,1,8.0
RHAT2_2005_8_29.n3,32.2211,-95.7661,3,61.0
RHCM6_2005_8_29.n3,31.7497,-89.5164,3,65.0
RHKW4_2005_8_29.n3,43.5506,-105.0922,1,15.0
RHOM6_2005_8_29.n3,33.2211,-90.1983,3,49.0
RHRS2_2005_8_29.n3,43.8764,-103.4575,1,21.0
RHUS2_2005_8_29.n3,44.2411,-98.77,3,45.0
RICH_2005_8_29.n3,38.74,-112.09583300000001,1,10.0
RIC_2005_8_29.n3,43.05840999999999,-114.13466999999999,1,14.75
RKGN7_2005_8_29.n3,34.96,-79.69,3,45.0
RKHO3_2005_8_29.n3,44.925,-123.4694,0,68.0
RKIF1_2005_8_29.n3,26.2483,-81.2967,0,76.0
RLAS2_2005_8_29.n3,43.2586,-98.7592,1,24.0
RLDM6_2005_8_29.n3,32.3675,-88.4567,0,70.0
RLFO3_2005_8_29.n3,43.1006,-118.4981,1,8.0
RLKC1_2005_8_29.n3,40.2506,-123.3158,1,15.0
RLKM5_2005_8_29.n3,46.5372,-93.2875,3,58.0
RLKN2_2005_8_29.n3,40.1731,-115.4856,1,14.0
RMAM6_2005_8_29.n3,31.2114,-89.9225,3,65.0
RMFN7_2005_8_29.n3,35.9731,-77.7986,3,54.0
RMFO3_2005_8_29.n3,42.1233,-124.3003,0,71.0
RMPM6_2005_8_29.n3,32.3564,-90.8439,0,77.0
RNDA2_2005_8_29.n3,64.6847,-153.94,0,91.0
RNDC1_2005_8_29.n3,41.4272,-121.4639,1,21.0
RNEM6_2005_8_29.n3,32.7275,-89.0989,0,72.0
RNFO3_2005_8_29.n3,43.7664,-121.7225,1,30.0
RNRM5_2005_8_29.n3,48.85,-95.6992,3,64.0
ROBNV_2005_8_29.n3,39.414640000000006,-115.08806000000001,1,10.25
ROB_2005_8_29.n3,43.74221,-112.12576000000001,1,18.25
ROCA2_2005_8_29.n3,63.735,-149.0089,3,55.0
ROCI1_2005_8_29.n3,42.9717,-114.0631,1,9.0
ROFN1_2005_8_29.n3,40.85,-96.47,0,77.0
RONI1_2005_8_29.n3,46.5833,-114.5,1,15.0
RONM8_2005_8_29.n3,47.5672,-114.0847,1,16.0
ROSS_2005_8_29.n3,48.83,-87.52,0,78.0
ROST2_2005_8_29.n3,33.93635,-100.8454,3,52.5
ROVC1_2005_8_29.n3,34.5433,-119.1842,1,13.0
ROV_2005_8_29.n3,43.72059000000001,-112.52955999999996,1,6.583333333333333
RPT1_2005_8_29.n3,47.3875,-122.375,0,69.0
RPTI_2005_8_29.n3,42.595,-113.83806000000001,1,12.75
RRAC1_2005_8_29.n3,40.5158,-122.2906,1,18.0
RRDM8_2005_8_29.n3,44.6833,-111.8333,1,12.0
RRFI1_2005_8_29.n3,45.7125,-115.3375,1,8.0
RRRC1_2005_8_29.n3,39.3036,-121.1172,1,21.0
RRWM6_2005_8_29.n3,32.5269,-89.9697,3,65.0
RRYNV_2005_8_29.n3,39.531909999999996,-119.78605,1,12.0
RSAC1_2005_8_29.n3,38.4789,-122.7119,3,46.0
RSBU1_2005_8_29.n3,41.6094,-113.5914,1,7.0
RSCN2_2005_8_29.n3,41.6431,-114.4375,1,9.0
RSHC1_2005_8_29.n3,41.2881,-120.8686,1,20.0
RSMNV_2005_8_29.n3,39.31158,-119.89936000000002,1,27.666666666666668
RSNW4_2005_8_29.n3,42.8564,-107.2722,1,11.0
RSOC2_2005_8_29.n3,40.5708,-105.2269,1,15.0
RSPC1_2005_8_29.n3,37.5019,-121.7356,1,21.0
RTCT2_2005_8_29.n3,31.395,-95.1389,0,97.0
RTFC1_2005_8_29.n3,36.6289,-121.7575,0,81.0
RTFO3_2005_8_29.n3,43.5361,-117.8347,1,8.0
RTGC1_2005_8_29.n3,36.6269,-121.7864,0,100.0
RUGA2_2005_8_29.n3,63.7322,-148.9056,3,48.0
RUTN7_2005_8_29.n3,35.4286,-81.9394,0,70.0
RVDC1_2005_8_29.n3,40.7308,-120.3164,1,8.0
RVYC1_2005_8_29.n3,34.0608,-114.7322,1,8.0
RVZN7_2005_8_29.n3,36.2275,-81.2975,0,70.0
RVZU1_2005_8_29.n3,40.1178,-111.2747,1,11.0
RWDN1_2005_8_29.n3,40.0867,-100.653,1,33.25
RWM_2005_8_29.n3,43.503359999999994,-113.04602999999999,1,7.416666666666667
RXB_2005_8_29.n3,43.809483300000004,-111.80040000000001,1,18.166666666666668
RXFO3_2005_8_29.n3,45.0275,-121.9211,3,50.0
RXGI_2005_8_29.n3,43.85,-111.76666999999999,1,25.5
RYDM4_2005_8_29.n3,46.2408,-84.5111,0,80.0
SA00_2005_8_29.n3,40.0352,-105.243,1,13.0
SA01_2005_8_29.n3,42.6181,-71.491,0,76.0
SA03_2005_8_29.n3,44.5351,-72.025,0,96.0
SA05_2005_8_29.n3,39.9993,-76.35,3,58.0
SA06_2005_8_29.n3,43.7568,-71.691,0,100.0
SA09_2005_8_29.n3,39.98,-105.27,1,15.0
SA10_2005_8_29.n3,51.0794,-114.133,1,23.0
SA15_2005_8_29.n3,39.2546,-76.709,3,51.0
SA23_2005_8_29.n3,41.9338,-111.421,1,11.0
SA24_2005_8_29.n3,31.3683,-109.688,3,40.0
SA30_2005_8_29.n3,42.5122,-92.459,3,66.0
SADDL_2005_8_29.n3,40.05472,-105.5892,3,41.0
SADI1_2005_8_29.n3,48.9417,-116.7292,1,34.0
SAFO3_2005_8_29.n3,44.885,-117.3383,1,12.0
SAG1_2005_8_29.n3,43.6286,-83.838,3,49.5
SAGE_2005_8_29.n3,39.64167,-119.87527999999999,1,15.0
SAL5_2005_8_29.n3,35.3671,-94.817,3,42.0
SAMF1_2005_8_29.n3,30.1333,-84.1333,0,68.0
SAN_2005_8_29.n3,43.77963,-112.75816000000002,1,6.083333333333333
SAPC1_2005_8_29.n3,38.69833,-121.59361000000001,1,5.285714285714286
SAPC2_2005_8_29.n3,39.499,-104.776,1,17.0
SARC_2005_8_29.n3,45.922779999999996,-108.24528000000002,1,17.916666666666668
SAUC1_2005_8_29.n3,34.425,-118.525,1,21.0
SAV5_2005_8_29.n3,32.1386,-81.696,0,87.0
SAWC2_2005_8_29.n3,37.6511,-108.5369,1,23.0
SAWW4_2005_8_29.n3,41.0742,-106.1311,1,19.0
SB1_2005_8_29.n3,41.1915,-111.8351,1,22.0
SBE_2005_8_29.n3,41.2151,-111.8582,1,30.0
SBFM8_2005_8_29.n3,45.1811,-108.9347,1,12.0
SBFN1_2005_8_29.n3,41.8294,-103.7081,1,20.0
SBFN6_2005_8_29.n3,42.7,-75.5,3,63.0
SBFO3_2005_8_29.n3,42.1039,-123.6853,3,39.0
SBIC1_2005_8_29.n3,33.4833,-119.0333,0,88.0
SBMW_2005_8_29.n3,47.85528,-118.34111000000001,1,14.0
SBWU1_2005_8_29.n3,39.3294,-112.0514,1,11.0
SC02_2005_8_29.n3,48.54999999999999,-123.01,0,87.0
SCBH1_2005_8_29.n3,21.495,-158.0819,0,70.0
SCEH1_2005_8_29.n3,21.4994,-157.9933,0,84.0
SCFI1_2005_8_29.n3,45.6333,-116.2833,1,5.0
SCNC1_2005_8_29.n3,32.84,-118.3875,1,5.0
SCTI1_2005_8_29.n3,42.6983,-112.3564,1,7.0
SDAM8_2005_8_29.n3,45.7289,-108.3967,1,11.0
SDFO1_2005_8_29.n3,38.6939,-82.6397,0,69.0
SDFO3_2005_8_29.n3,42.4075,-122.1914,1,17.0
SDLC1_2005_8_29.n3,34.6847,-117.8208,1,11.0
SDMW1_2005_8_29.n3,46.6944,-119.6936,1,19.0
SDNA4_2005_8_29.n3,34.2725,-92.3928,0,100.0
SDNC2_2005_8_29.n3,37.7267,-105.5108,1,21.0
SDRC1_2005_8_29.n3,40.9258,-121.5856,1,20.0
SDSF_2005_8_29.n3,43.73,-96.62,3,42.5
SDST2_2005_8_29.n3,33.38916999999999,-102.6099,3,48.083333333333336
SDVC2_2005_8_29.n3,37.0994,-107.3028,1,27.0
SEABE_2005_8_29.n3,47.57,-122.31,3,53.0
SEAM5_2005_8_29.n3,48.1203,-90.8386,0,72.0
SEAW_2005_8_29.n3,47.69,-122.26,0,83.5
SEBF1_2005_8_29.n3,27.422,-81.402,0,90.5
SECNV_2005_8_29.n3,39.14186,-119.92492,3,35.5
SEEM8_2005_8_29.n3,47.1828,-113.4472,1,12.0
SETC1_2005_8_29.n3,39.1836,-120.8847,1,24.0
SFAN6_2005_8_29.n3,44.6,-73.6,3,64.0
SFBH1_2005_8_29.n3,21.5097,-158.0828,0,100.0
SFFI1_2005_8_29.n3,44.9436,-116.1878,1,10.0
SFKO3_2005_8_29.n3,45.5953,-123.4836,0,100.0
SFLU1_2005_8_29.n3,40.2831,-109.29,1,8.0
SFSC2_2005_8_29.n3,40.018,-105.404,1,28.5
SFWN5_2005_8_29.n3,35.6869,-105.8603,3,43.0
SG03_2005_8_29.n3,39.9984,-83.011,1,22.0
SG04_2005_8_29.n3,37.1319,-97.266,3,57.0
SG05_2005_8_29.n3,28.07,-80.62,0,89.0
SG07_2005_8_29.n3,44.9021,-68.669,0,82.0
SG09_2005_8_29.n3,36.4308,-98.284,0,67.0
SG19_2005_8_29.n3,35.3555,-98.978,3,44.0
SG20_2005_8_29.n3,35.5568,-98.016,3,56.0
SG32_2005_8_29.n3,30.6025,-96.359,3,38.0
SGFO3_2005_8_29.n3,43.6636,-122.6292,3,36.0
SGHEN_2005_8_29.n3,39.4325,-120.23693999999999,1,26.333333333333332
SGNW1_2005_8_29.n3,46.2269,-121.1375,3,38.0
SGRU1_2005_8_29.n3,37.0111,-113.6131,1,27.0
SGSA2_2005_8_29.n3,60.4839,-150.4606,0,76.0
SGST2_2005_8_29.n3,32.936440000000005,-102.57439999999998,3,45.666666666666664
SHAI4_2005_8_29.n3,42.43,-95.77,3,56.0
SHCI1_2005_8_29.n3,46.9833,-116.6333,1,14.0
SHDV2_2005_8_29.n3,37.92,-79.2,3,64.0
SHFO3_2005_8_29.n3,43.5153,-119.2925,1,8.0
SHK1_2005_8_29.n3,40.47,-74.01,0,100.0
SHLA1_2005_8_29.n3,33.6472,-85.6344,0,85.0
SHLA2_2005_8_29.n3,55.5297,-131.3661,0,91.0
SHOT1_2005_8_29.n3,35.155,-88.3217,0,81.0
SHPN6_2005_8_29.n3,43.0078,-73.6511,0,96.0
SHQC1_2005_8_29.n3,36.5669,-118.9578,3,40.0
SHUC1_2005_8_29.n3,41.1383,-123.9056,0,71.0
SHVC1_2005_8_29.n3,37.1369,-119.2617,1,25.0
SHZM1_2005_8_29.n3,44.9047,-68.6444,0,81.0
SIAN2_2005_8_29.n3,40.3944,-117.625,1,7.0
SIDC2_2005_8_29.n3,38.7856,-105.9569,1,35.0
SIGM_2005_8_29.n3,47.31333,-114.09806,1,17.5
SIGU1_2005_8_29.n3,38.6319,-112.0611,1,14.0
SILW_2005_8_29.n3,46.41861,-117.18472,1,12.25
SINM7_2005_8_29.n3,37.5014,-91.2594,3,64.0
SKBC1_2005_8_29.n3,43.5994,-116.2081,1,29.0
SKCM8_2005_8_29.n3,37.7361,-90.9125,1,9.0
SKFI1_2005_8_29.n3,45.3367,-114.4681,1,8.0
SKKW1_2005_8_29.n3,47.8017,-121.2875,3,56.0
SLAI4_2005_8_29.n3,41.9006,-93.699,3,59.75
SLCU_2005_8_29.n3,40.77,-111.95,1,14.5
SLEC1_2005_8_29.n3,39.6375,-120.8653,1,35.0
SLFC1_2005_8_29.n3,40.9167,-122.4383,1,26.0
SLFO3_2005_8_29.n3,44.4622,-120.2944,1,15.0
SLIDE_2005_8_29.n3,39.30722,-119.88389,1,27.666666666666668
SLMMT_2005_8_29.n3,48.37542,-110.64231000000001,1,11.0
SLMN5_2005_8_29.n3,34.0667,-108.4333,1,17.0
SLRA2_2005_8_29.n3,64.59,-146.14,1,29.0
SLRC1_2005_8_29.n3,37.0547,-121.0531,3,39.0
SLST2_2005_8_29.n3,33.456900000000005,-101.61720000000001,3,47.333333333333336
SLTO3_2005_8_29.n3,44.0467,-120.6694,1,14.0
SLT_2005_8_29.n3,41.6415,-112.2686,1,23.75
SLWC1_2005_8_29.n3,37.1822,-120.7939,1,29.0
SMBC1_2005_8_29.n3,41.39,-123.4958,1,16.0
SMCO3_2005_8_29.n3,43.21,-124.3175,0,81.0
SMDC1_2005_8_29.n3,39.4833,-120.075,1,13.0
SMFO3_2005_8_29.n3,42.1989,-120.2469,1,14.0
SMFW1_2005_8_29.n3,48.91,-122.2317,0,94.0
